Gender,Age,Сredit_sum,Currency,Term_of_crediting_in day,Interest rate_%,Duration_of_stay_in_a_sity ,Maritial_status,Children,Job_position,Tenure_with_current_employer,Term_of_existence_of_enterprise,Company_type,Number_of_employees_in_kompany ,Income_customer,Costs_customer,goal_credit,Result
Male,30,7000,UAH,360,24,120_9999,DIVORCED,c0,MM,12_18,24_60,ITT,51_100,1911,262,consumer_credit,good
Female,60,3300,UAH,360,24,120_9999,MARRIED,c0,MM,24_60,120_9999,CA,31_50,1180,262,consumer_credit,good
Male,52,5300,UAH,360,16,120_9999,MARRIED,c1,PE,120_9999,120_9999,OT,31_50,989,360,consumer_credit,good
Female,37,30000,UAH,2555,17,120_9999,MARRIED,c3,AS,120_9999,120_9999,HRC,6_15,1516,315,auto,good
Female,56,2000,UAH,365,24,60_120,SINGLE,c1,AS,60_120,60_120,FMG,51_100,1462,262,consumer_credit,good
Female,53,700,UAH,365,16,60_120,MARRIED,c0,AS,60_120,60_120,OT,31_50,1300,262,consumer_credit,good
Male,36,71000,UAH,3650,15,24_60,MARRIED,c1,AS,24_60,24_60,EC,31_50,2873,524,house,good
Female,38,5000,UAH,365,24,60_120,MARRIED,c2,AS,24_60,24_60,EC,31_50,1134,243,consumer_credit,good
Female,48,6000,UAH,365,24,60_120,MARRIED,c2,TM,120_9999,120_9999,EC,31_50,1994,262,consumer_credit,good
Female,56,5000,UAH,365,24,60_120,MARRIED,c0,TM,60_120,60_120,FMCG,31_50,1100,262,consumer_credit,good
Female,32,5000,UAH,365,24,60_120,MARRIED,c2,SP,24_60,24_60,EOG,100_9999,1581,262,consumer_credit,good
Male,51,5000,UAH,365,24,120_9999,MARRIED,c2,AS,60_120,60_120,CA,100_9999,1083,262,consumer_credit,good
Male,45,10000,UAH,365,24,120_9999,MARRIED,c2,TM,24_60,24_60,OT,6_15,1878,270,consumer_credit,good
Male,44,4000,UAH,365,24,60_120,SINGLE,c0,AS,24_60,24_60,CA,100_9999,965,262,consumer_credit,good
Female,50,6000,UAH,365,24,60_120,MARRIED,c0,AS,60_120,60_120,HI,51_100,1916,262,consumer_credit,good
Female,34,3500,UAH,365,24,60_120,DIVORCED,c0,AS,24_60,24_60,WB,51_100,870,262,consumer_credit,good
Female,35,3000,UAH,365,24,60_120,MARRIED,c1,AS,24_60,24_60,FMG,51_100,797,262,consumer_credit,good
Female,46,3000,UAH,365,24,60_120,MARRIED,c2,SP,60_120,60_120,FS,100_9999,896,262,consumer_credit,good
Male,43,4000,UAH,365,24,60_120,SINGLE,c0,MM,24_60,24_60,WB,6_15,1275,262,consumer_credit,good
Female,54,2500,UAH,365,24,60_120,MARRIED,c1,AS,24_60,24_60,ITT,31_50,875,262,consumer_credit,good
Female,44,4000,UAH,365,24,60_120,SINGLE,c0,AS,60_120,60_120,FMG,31_50,922,262,consumer_credit,good
Female,29,4500,UAH,365,24,60_120,SINGLE,c2,SP,24_60,24_60,WB,6_15,1093,262,consumer_credit,good
Male,55,3000,UAH,365,24,60_120,MARRIED,c1,AS,24_60,24_60,FMG,51_100,794,262,consumer_credit,good
Female,36,2000,UAH,365,24,60_120,DIVORCED,c1,AS,120_9999,120_9999,MFC,51_100,687,262,consumer_credit,bad
Male,55,1500,UAH,365,24,60_120,MARRIED,c1,AS,60_120,60_120,CA,51_100,641,262,consumer_credit,bad
Male,51,7000,UAH,365,24,60_120,MARRIED,c1,MM,24_60,24_60,FMG,31_50,1420,262,consumer_credit,good
Male,35,15000,UAH,1825,17,60_120,MARRIED,c1,AS,12_18,12_24,FMCG,100_9999,1608,530,consumer_credit,good
Female,32,50000,UAH,730,17,60_120,MARRIED,c2,TM,24_60,24_60,WB,6_15,7980,2513,overhaul,good
Male,53,1400,UAH,365,24,120_9999,MARRIED,c2,AS,120_9999,120_9999,EC,6_15,630,262,consumer_credit,good
Male,51,1650,UAH,365,24,60_120,SINGLE,c0,AS,12_18,12_24,EOG,51_100,603,262,consumer_credit,good
Female,30,1000,UAH,365,24,60_120,MARRIED,c1,MM,60_120,60_120,CA,100_9999,926,262,consumer_credit,good
Female,60,13000,UAH,1825,17,120_9999,MARRIED,c1,AS,12_18,12_24,FMG,100_9999,1073,270,consumer_credit,good
Male,48,28000,UAH,2555,17,24_60,MARRIED,c2,AS,24_60,24_60,AP,6_15,1410,262,consumer_credit,good
Male,52,30000,UAH,2555,17,12_24,MARRIED,c0,AS,24_60,24_60,ASTL,6_15,1400,262,consumer_credit,good
Male,32,9000,UAH,1800,17,120_9999,DIVORCED,c0,AS,120_9999,60_120,HI,100_9999,991,462,overhaul,good
Female,52,1000,UAH,360,24,120_9999,DIVORCED,c0,AS,120_9999,120_9999,PSL,100_9999,557,262,consumer_credit,good
Male,47,4000,UAH,360,24,120_9999,MARRIED,c2,AS,120_9999,120_9999,OT,100_9999,2660,1370,consumer_credit,good
Male,47,4000,UAH,360,24,120_9999,MARRIED,c2,AS,120_9999,120_9999,OT,100_9999,2660,1370,consumer_credit,good
Male,47,57000,UAH,2520,15,120_9999,MARRIED,c0,AS,24_60,120_9999,HI,100_9999,2166,530,house,good
Female,32,28500,UAH,2520,15,120_9999,DIVORCED,c0,SP,60_120,120_9999,FMG,51_100,2144,600,flat,good
Female,54,10000,UAH,360,24,120_9999,MARRIED,c1,TM,60_120,120_9999,FS,51_100,2053,400,consumer_credit,good
Female,50,5000,UAH,360,24,120_9999,SINGLE,c0,AS,120_9999,120_9999,OT,100_9999,1120,312,consumer_credit,good
Female,33,3200,UAH,360,24,120_9999,MARRIED,c1,AS,120_9999,120_9999,OT,100_9999,979,392,consumer_credit,good
Male,49,22000,UAH,2520,15,120_9999,MARRIED,c2,AS,12_18,120_9999,HI,100_9999,1758,786,house,good
Female,37,1500,UAH,360,24,120_9999,MARRIED,c1,AS,120_9999,120_9999,OT,100_9999,669,312,consumer_credit,good
Female,46,7000,UAH,360,24,120_9999,MARRIED,c0,AS,120_9999,120_9999,OT,100_9999,1351,312,consumer_credit,good
Female,49,3000,UAH,360,24,120_9999,MARRIED,c1,AS,120_9999,120_9999,OT,100_9999,770,282,consumer_credit,good
Female,43,2500,UAH,360,24,120_9999,MARRIED,c2,AS,60_120,120_9999,OT,100_9999,844,282,consumer_credit,good
Female,44,3000,UAH,360,24,120_9999,MARRIED,c1,AS,60_120,120_9999,OT,100_9999,844,292,consumer_credit,good
Male,32,49500,UAH,2520,15,120_9999,MARRIED,c1,TM,12_18,12_24,OT,0_5,8960,920,overhaul,good
Male,39,18000,UAH,2520,17,120_9999,MARRIED,c2,TM,24_60,24_60,WB,0_5,7533,1130,house,good
Male,38,6200,UAH,360,24,120_9999,MARRIED,c0,AS,120_9999,120_9999,OT,100_9999,1311,350,consumer_credit,good
Female,53,49000,UAH,2520,17,120_9999,MARRIED,c1,TM,24_60,24_60,WB,0_5,6200,1660,overhaul,good
Male,36,5500,UAH,360,24,120_9999,MARRIED,c0,AS,24_60,120_9999,OT,100_9999,1284,390,consumer_credit,good
Male,31,3000,UAH,360,24,120_9999,MARRIED,c0,AS,120_9999,120_9999,OT,100_9999,1013,400,consumer_credit,good
Female,59,600,UAH,360,24,120_9999,SINGLE,c1,AS,120_9999,120_9999,OT,100_9999,432,292,consumer_credit,good
Female,51,2000,UAH,360,24,120_9999,SINGLE,c0,AS,120_9999,120_9999,OT,100_9999,732,312,consumer_credit,good
Male,62,3600,UAH,720,26,120_9999,MARRIED,c1,AS,120_9999,120_9999,OT,100_9999,829,262,consumer_credit,good
Male,34,1000,UAH,360,24,120_9999,SINGLE,c1,AS,120_9999,120_9999,OT,100_9999,527,277,consumer_credit,bad
Female,57,2500,UAH,360,24,120_9999,MARRIED,c1,AS,120_9999,120_9999,OT,100_9999,1047,450,consumer_credit,good
Male,51,2000,UAH,360,24,120_9999,MARRIED,c2,AS,120_9999,120_9999,OT,100_9999,749,400,consumer_credit,good
Female,52,3000,UAH,360,24,120_9999,SINGLE,c0,AS,120_9999,120_9999,OT,100_9999,961,400,consumer_credit,good
Female,30,3000,UAH,360,24,120_9999,SINGLE,c0,AS,0_3,120_9999,OT,100_9999,764,312,consumer_credit,good
Female,25,6000,UAH,360,24,120_9999,DIVORCED,c0,SP,60_120,60_120,FMCG,100_9999,1400,400,consumer_credit,good
Male,47,37875,UAH,5400,15,120_9999,MARRIED,c1,AS,24_60,60_120,HI,100_9999,2195,1150,flat,good
Male,33,3500,UAH,360,24,120_9999,MARRIED,c0,AS,0_3,0_12,HI,100_9999,933,385,consumer_credit,good
Male,45,90000,UAH,5400,15,120_9999,MARRIED,c1,AS,24_60,24_60,OT,100_9999,4673,1150,flat,good
Female,35,26312,UAH,2520,15,120_9999,DIVORCED,c1,AS,24_60,24_60,OT,0_5,1783,800,flat,good
Male,36,86000,UAH,5400,15,120_9999,MARRIED,c0,AS,24_60,24_60,OT,51_100,3743,1050,house,good
Female,34,10000,USD,1080,12,120_9999,DIVORCED,c1,SP,60_120,120_9999,FMCG,100_9999,7610,900,flat,good
Male,54,5000,UAH,360,24,120_9999,SINGLE,c0,AS,60_120,60_120,HI,100_9999,1928,400,consumer_credit,good
Female,35,69400,UAH,5400,15,120_9999,MARRIED,c1,AS,60_120,60_120,HI,100_9999,3217,1170,flat,good
Female,35,25000,UAH,2520,17,120_9999,SINGLE,c0,AS,24_60,24_60,FMCG,51_100,1649,550,overhaul,good
Male,54,18000,USD,2520,12,120_9999,MARRIED,c1,AS,0_3,60_120,ITT,51_100,2616,400,overhaul,good
Male,37,5000,UAH,360,24,120_9999,MARRIED,c0,AS,24_60,120_9999,HI,100_9999,1816,770,consumer_credit,good
Male,45,7500,UAH,1080,16,120_9999,MARRIED,c1,AS,0_3,0_12,FS,51_100,1113,540,consumer_credit,good
Male,35,20000,UAH,2520,17,120_9999,MARRIED,c1,AS,12_18,12_24,HI,100_9999,2228,1160,overhaul,good
Male,37,10000,UAH,360,24,120_9999,MARRIED,c1,AS,0_3,60_120,HI,100_9999,2003,500,consumer_credit,good
Male,36,80000,USD,2520,12,120_9999,MARRIED,c2,TM,24_60,24_60,WB,0_5,14501,2500,overhaul,good
Male,38,25000,USD,2520,12,120_9999,MARRIED,c1,AS,60_120,60_120,ASTL,100_9999,7822,1300,overhaul,good
Male,42,2000,UAH,360,24,120_9999,SINGLE,c0,AS,0_3,0_12,HI,100_9999,1292,500,consumer_credit,good
Male,26,13600,USD,2520,12,60_120,MARRIED,c0,AS,24_60,24_60,HI,51_100,3087,820,flat,good
Male,27,76500,UAH,3600,17,60_120,MARRIED,c0,AS,24_60,24_60,WB,51_100,2927,780,flat,good
Male,29,96960,UAH,5400,15,24_60,SINGLE,c0,AS,24_60,24_60,OT,0_5,3430,880,flat,good
Male,27,55460,UAH,5400,15,60_120,SINGLE,c0,AS,24_60,60_120,OT,51_100,2363,820,flat,good
Male,30,11880,USD,5400,13,60_120,MARRIED,c1,AS,60_120,60_120,ASTL,51_100,5000,980,flat,good
Female,42,10000,UAH,360,24,120_9999,DIVORCED,c0,AS,60_120,120_9999,OT,100_9999,1779,390,consumer_credit,good
Female,43,1000,UAH,360,24,120_9999,SINGLE,c0,AS,60_120,120_9999,HI,100_9999,1196,650,consumer_credit,good
Male,30,7350,UAH,360,24,120_9999,MARRIED,c0,AS,60_120,120_9999,AG,31_50,1372,330,consumer_credit,good
Female,53,6800,UAH,1080,16,120_9999,SINGLE,c0,AS,12_18,12_24,FS,51_100,1018,400,consumer_credit,good
Female,26,1500,UAH,360,24,120_9999,SINGLE,c0,AS,24_60,120_9999,ASTL,100_9999,673,382,consumer_credit,bad
Male,52,4000,UAH,360,24,60_120,MARRIED,c1,AS,24_60,120_9999,OT,100_9999,2100,382,consumer_credit,good
Male,34,79050,UAH,5400,15,120_9999,MARRIED,c1,AS,12_18,24_60,FMCG,51_100,3409,1426,flat,good
Female,36,4500,UAH,360,24,24_60,MARRIED,c0,AS,12_18,24_60,OT,6_15,1282,382,consumer_credit,good
Female,54,56000,UAH,5400,15,120_9999,MARRIED,c2,AS,60_120,120_9999,WB,51_100,1655,480,flat,good
Male,42,58500,UAH,3600,15,120_9999,DIVORCED,c2,AS,0_3,120_9999,OT,0_5,15000,1500,house,good
Male,41,10000,UAH,360,24,60_120,SINGLE,c0,AS,24_60,120_9999,OT,100_9999,1690,382,consumer_credit,good
Female,34,4000,UAH,360,24,60_120,SINGLE,c0,MM,120_9999,120_9999,MFC,51_100,943,382,consumer_credit,good
Female,51,183600,UAH,3600,15,60_120,MARRIED,c2,AS,12_18,120_9999,OT,6_15,6068,1600,flat,good
Male,41,51000,UAH,5400,15,120_9999,MARRIED,c1,AS,12_18,120_9999,FMCG,100_9999,3123,1600,flat,good
Male,30,90000,UAH,5400,15,120_9999,MARRIED,c1,AS,12_18,120_9999,HI,100_9999,3226,1200,flat,good
Female,31,86700,UAH,5400,15,120_9999,MARRIED,c1,AS,12_18,24_60,ASTL,31_50,5396,1150,house,good
Male,33,1000,UAH,360,24,120_9999,DIVORCED,c0,AS,120_9999,120_9999,FMCG,100_9999,568,382,consumer_credit,good
Female,59,76000,UAH,2520,15,12_24,SINGLE,c0,AS,12_18,12_24,WB,0_5,3000,440,flat,good
Female,40,10000,UAH,360,24,120_9999,MARRIED,c2,AS,24_60,120_9999,EC,31_50,1581,382,consumer_credit,good
Female,46,12000,UAH,2520,17,60_120,DIVORCED,c2,AS,12_18,60_120,FS,0_5,1600,1146,consumer_credit,good
Male,42,12000,UAH,1080,16,120_9999,SINGLE,c0,AS,24_60,120_9999,FS,51_100,1200,382,consumer_credit,good
Female,30,500000,UAH,2520,18,120_9999,MARRIED,c1,AS,0_3,24_60,WB,6_15,14907,1200,overhaul,bad
Male,38,85600,UAH,3600,18,120_9999,MARRIED,c0,AS,60_120,120_9999,HI,100_9999,2884,800,house,good
Male,47,30000,USD,2520,12,120_9999,DIVORCED,c0,AS,0_3,0_12,OT,6_15,5355,960,consumer_credit,good
Female,44,36000,USD,360,14,60_120,MARRIED,c1,TM,60_120,60_120,WB,0_5,73981,15600,consumer_credit,good
Male,48,50000,USD,2520,12,120_9999,DIVORCED,c0,TM,60_120,60_120,WB,31_50,9235,500,overhaul,good
Male,34,6000,USD,2555,12,120_9999,MARRIED,c2,MM,120_9999,24_60,FMG,51_100,2330,950,consumer_credit,good
Female,38,5000,UAH,365,24,120_9999,SINGLE,c2,SP,24_60,24_60,FMG,31_50,2293,1050,consumer_credit,good
Female,39,3000,UAH,1080,16,120_9999,MARRIED,c1,PE,120_9999,120_9999,FS,100_9999,1812,500,consumer_credit,good
Male,53,50000,UAH,5400,15,120_9999,MARRIED,c1,MM,60_120,60_120,FMG,51_100,1900,400,flat,good
Male,37,15000,USD,1825,13,120_9999,MARRIED,c0,TM,12_18,12_24,WB,31_50,3798,500,consumer_credit,good
Female,36,16000,USD,5400,13,24_60,SINGLE,c0,TM,24_60,24_60,FS,31_50,3200,800,flat,good
Male,32,25000,USD,2520,13,120_9999,MARRIED,c2,TM,0_3,0_12,FS,6_15,4700,500,consumer_credit,good
Male,49,300,USD,1080,12,60_120,MARRIED,c0,SP,24_60,24_60,FS,100_9999,979,600,consumer_credit,good
Male,31,36000,USD,2520,13,120_9999,MARRIED,c1,TM,60_120,60_120,WB,0_5,12133,3300,consumer_credit,good
Female,50,3840,UAH,1080,16,120_9999,SINGLE,c0,SP,0_3,0_12,FS,100_9999,772,350,consumer_credit,good
Female,28,25000,UAH,2555,18,0_3,MARRIED,c1,AS,0_3,0_12,CA,6_15,1863,650,overhaul,good
Female,31,15000,USD,2520,12,120_9999,SINGLE,c0,TM,24_60,24_60,RE,0_5,7530,1200,consumer_credit,good
Female,44,1000,USD,720,12,120_9999,MARRIED,c1,SP,12_18,120_9999,FS,31_50,2000,800,consumer_credit,good
Female,40,3500,UAH,360,16,120_9999,SINGLE,c1,SP,120_9999,120_9999,FS,31_50,4018,1540,consumer_credit,good
Female,54,1000,USD,360,14,24_60,SINGLE,c2,SP,12_18,24_60,FS,31_50,1792,900,consumer_credit,good
Female,49,16000,USD,2520,12,120_9999,DIVORCED,c1,PE,12_18,60_120,ITT,31_50,2912,780,consumer_credit,good
Male,31,2000,USD,360,14,120_9999,MARRIED,c0,AS,120_9999,120_9999,OT,6_15,8000,830,consumer_credit,good
Male,58,70000,USD,5400,13,120_9999,MARRIED,c1,TM,12_18,12_24,OT,6_15,12000,1870,flat,good
Male,38,8000,USD,1080,15,120_9999,MARRIED,c2,TM,24_60,24_60,WB,6_15,4000,1550,consumer_credit,good
Male,43,17500,USD,5400,13,24_60,SINGLE,c0,MM,0_3,24_60,ASTL,31_50,2150,445,flat,good
Male,32,120000,UAH,2520,17,120_9999,MARRIED,c1,TM,3_6,0_12,OT,0_5,8540,970,consumer_credit,good
Male,48,38000,USD,360,14,120_9999,MARRIED,c0,AS,3_6,60_120,ASTL,6_15,21130,445,consumer_credit,good
Female,47,700,USD,360,12,120_9999,MARRIED,c0,PE,24_60,120_9999,FS,31_50,1738,964,consumer_credit,good
Female,54,1500,UAH,360,24,60_120,SINGLE,c0,AS,24_60,24_60,ITT,6_15,1844,800,consumer_credit,good
Male,30,13000,USD,2520,12,120_9999,MARRIED,c0,AS,120_9999,120_9999,EOG,51_100,3194,1300,flat,good
Male,58,36000,USD,2520,13,120_9999,MARRIED,c1,AS,12_18,12_24,ASTL,51_100,8080,1650,consumer_credit,good
Male,48,3000,USD,1080,12,120_9999,SINGLE,c0,PE,3_6,0_12,FS,31_50,1241,530,consumer_credit,good
Male,27,21825,USD,5400,13,60_120,MARRIED,c1,AS,24_60,24_60,OT,100_9999,5443,1950,flat,good
Female,30,3000,USD,1080,12,120_9999,SINGLE,c2,SP,24_60,24_60,FS,31_50,1210,450,consumer_credit,good
Female,57,3000,USD,1080,12,120_9999,SINGLE,c0,PE,12_18,12_24,FS,31_50,1131,450,consumer_credit,good
Female,27,2000,USD,360,14,60_120,SINGLE,c1,AS,3_6,12_24,OT,6_15,1800,565,consumer_credit,good
Male,46,40000,USD,720,16,60_120,MARRIED,c2,MM,60_120,60_120,ASTL,31_50,15087,465,consumer_credit,good
Female,48,2000,USD,360,14,120_9999,SINGLE,c0,AS,3_6,0_12,OT,6_15,2500,605,overhaul,good
Female,54,1660,USD,1080,12,120_9999,SINGLE,c1,AS,24_60,24_60,FS,31_50,1691,762,consumer_credit,good
Female,37,2000,USD,360,14,12_24,SINGLE,c0,AS,3_6,0_12,OT,6_15,2400,750,overhaul,good
Male,31,2000,USD,360,14,12_24,DIVORCED,c0,AS,24_60,24_60,HI,100_9999,3656,700,overhaul,good
Female,36,2000,USD,360,14,120_9999,MARRIED,c0,AS,3_6,0_12,WB,6_15,2400,860,consumer_credit,good
Female,59,2000,UAH,360,24,120_9999,MARRIED,c1,AS,24_60,24_60,OT,31_50,774,262,consumer_credit,good
Female,41,3000,UAH,360,24,120_9999,DIVORCED,c1,AS,12_18,12_24,OT,100_9999,1252,262,consumer_credit,good
Male,56,59400,USD,2520,12,120_9999,MARRIED,c0,TM,60_120,60_120,WB,0_5,11336,1500,overhaul,good
Male,54,1000,UAH,360,24,120_9999,MARRIED,c0,AS,24_60,24_60,CA,100_9999,440,153,consumer_credit,good
Female,54,3500,UAH,360,24,120_9999,MARRIED,c1,AS,24_60,24_60,OT,100_9999,678,153,consumer_credit,good
Male,52,4000,UAH,360,24,120_9999,MARRIED,c1,MM,120_9999,120_9999,FMG,51_100,1421,262,consumer_credit,good
Male,44,8500,UAH,1800,15,120_9999,MARRIED,c1,MM,120_9999,120_9999,OT,100_9999,1487,800,house,good
Male,47,2800,UAH,360,24,120_9999,MARRIED,c1,AS,60_120,60_120,PSL,51_100,641,153,consumer_credit,bad
Female,36,2300,UAH,360,24,120_9999,MARRIED,c1,AS,60_120,24_60,EC,31_50,500,153,consumer_credit,good
Female,34,1000,UAH,360,24,120_9999,MARRIED,c0,AS,120_9999,120_9999,FMCG,100_9999,454,153,consumer_credit,good
Male,51,3000,UAH,360,24,120_9999,MARRIED,c1,AS,120_9999,120_9999,PSL,100_9999,809,262,consumer_credit,good
Male,37,2000,UAH,360,24,120_9999,SINGLE,c1,AS,24_60,24_60,PSL,51_100,596,153,consumer_credit,bad
Male,29,1700,UAH,360,24,120_9999,MARRIED,c3,AS,24_60,24_60,OT,31_50,903,262,consumer_credit,good
Female,45,23800,UAH,2520,15,120_9999,MARRIED,c1,TM,12_18,12_24,WB,0_5,2056,880,flat,good
Male,29,2000,UAH,360,24,120_9999,SINGLE,c0,AS,12_18,12_24,OT,100_9999,546,153,consumer_credit,bad
Female,27,5000,UAH,360,24,120_9999,MARRIED,c0,AS,120_9999,120_9999,OT,100_9999,1296,262,consumer_credit,good
Female,30,59400,USD,2520,12,120_9999,MARRIED,c0,TM,120_9999,120_9999,WB,0_5,11077,1380,auto,good
Male,53,2000,UAH,360,24,120_9999,MARRIED,c2,AS,120_9999,120_9999,FMG,100_9999,883,262,consumer_credit,good
Male,32,2000,UAH,360,24,120_9999,SINGLE,c0,AS,24_60,24_60,FS,6_15,905,262,consumer_credit,good
Female,32,15200,UAH,5400,15,120_9999,SINGLE,c0,AS,24_60,24_60,ALC,0_5,700,262,flat,good
Female,27,2000,UAH,360,24,120_9999,DIVORCED,c1,AS,24_60,24_60,FMCG,100_9999,505,153,consumer_credit,good
Female,36,1000,UAH,360,24,120_9999,MARRIED,c0,AS,120_9999,120_9999,CI,100_9999,652,262,consumer_credit,bad
Female,51,1500,UAH,360,24,120_9999,SINGLE,c0,MM,24_60,24_60,OT,31_50,843,262,consumer_credit,good
Female,46,3000,UAH,360,24,120_9999,MARRIED,c0,MM,24_60,24_60,OT,6_15,921,262,consumer_credit,good
Male,60,30000,UAH,2520,17,120_9999,MARRIED,c0,AS,120_9999,120_9999,OT,51_100,1556,450,overhaul,good
Female,57,12000,UAH,2520,17,120_9999,MARRIED,c1,TM,12_18,12_24,FMG,31_50,1646,800,overhaul,good
Male,46,3500,UAH,360,24,120_9999,MARRIED,c1,AS,3_6,0_12,OT,0_5,756,262,consumer_credit,good
Female,43,900,UAH,360,24,120_9999,MARRIED,c1,AS,3_6,0_12,CA,100_9999,505,262,consumer_credit,bad
Male,31,1300,UAH,360,24,120_9999,MARRIED,c1,PE,12_18,12_24,OT,31_50,664,262,consumer_credit,good
Female,46,2000,UAH,360,24,120_9999,MARRIED,c1,AS,24_60,24_60,FMCG,100_9999,505,153,consumer_credit,bad
Male,34,2000,UAH,360,24,120_9999,MARRIED,c1,AS,24_60,24_60,ASTL,100_9999,677,262,consumer_credit,bad
Female,49,1400,UAH,360,24,120_9999,DIVORCED,c0,AS,24_60,24_60,FMG,31_50,518,153,consumer_credit,good
Female,44,4500,UAH,360,24,120_9999,MARRIED,c2,SP,60_120,60_120,OT,51_100,1007,250,consumer_credit,good
Female,55,6000,UAH,1080,16,120_9999,MARRIED,c0,AS,24_60,120_9999,FS,51_100,2663,1212,consumer_credit,good
Female,33,75000,UAH,360,18,120_9999,MARRIED,c1,SP,24_60,24_60,OT,31_50,10000,2200,overhaul,good
Female,50,61700,UAH,360,18,120_9999,MARRIED,c1,SP,24_60,24_60,OT,31_50,10000,2200,overhaul,good
Female,51,3000,UAH,1080,16,120_9999,MARRIED,c1,PE,120_9999,120_9999,OT,100_9999,762,491,consumer_credit,good
Female,42,1000,USD,360,14,12_24,MARRIED,c0,SP,120_9999,120_9999,OT,51_100,1198,382,consumer_credit,good
Female,53,6300,UAH,360,24,60_120,MARRIED,c0,SP,12_18,120_9999,FS,51_100,1717,382,consumer_credit,good
Female,40,4000,UAH,720,16,120_9999,MARRIED,c1,MM,12_18,120_9999,FS,100_9999,1328,690,consumer_credit,good
Female,48,5000,UAH,1080,16,12_24,SINGLE,c0,AS,24_60,60_120,FS,100_9999,1591,870,consumer_credit,good
Female,35,5000,UAH,360,24,120_9999,MARRIED,c0,AS,12_18,120_9999,OT,100_9999,1292,382,consumer_credit,good
Female,37,5000,UAH,360,24,12_24,SINGLE,c0,AS,24_60,120_9999,OT,100_9999,1456,432,consumer_credit,good
Female,35,5000,UAH,360,24,120_9999,MARRIED,c0,AS,60_120,60_120,OT,6_15,1355,382,consumer_credit,good
Female,53,10000,UAH,360,24,12_24,SINGLE,c0,TM,60_120,60_120,OT,6_15,1964,382,consumer_credit,good
Female,57,10000,UAH,360,24,24_60,MARRIED,c0,AS,24_60,60_120,OT,6_15,1558,382,consumer_credit,good
Male,30,1000,USD,360,14,24_60,SINGLE,c0,AS,24_60,120_9999,OT,51_100,1246,382,consumer_credit,good
Female,30,4000,UAH,360,24,120_9999,MARRIED,c0,AS,24_60,24_60,OT,6_15,1296,382,consumer_credit,good
Female,51,4000,UAH,360,24,120_9999,SINGLE,c0,AS,24_60,24_60,OT,6_15,1000,382,consumer_credit,good
Male,56,3500,UAH,360,24,120_9999,DIVORCED,c0,AS,120_9999,120_9999,OT,100_9999,792,300,consumer_credit,good
Male,39,3500,UAH,360,24,120_9999,SINGLE,c0,AS,120_9999,120_9999,OT,100_9999,743,300,consumer_credit,good
Male,43,10000,UAH,360,24,12_24,MARRIED,c0,AS,60_120,120_9999,OT,100_9999,2458,650,consumer_credit,good
Female,48,10000,UAH,360,24,120_9999,SINGLE,c0,SP,24_60,24_60,OT,6_15,1743,400,consumer_credit,good
Male,50,1000,UAH,360,24,12_24,MARRIED,c0,AS,60_120,120_9999,OT,100_9999,1889,770,consumer_credit,good
Female,37,1000,USD,360,14,120_9999,SINGLE,c0,SP,24_60,24_60,FMCG,100_9999,1817,910,consumer_credit,good
Female,42,10000,UAH,360,24,24_60,MARRIED,c0,TM,60_120,60_120,OT,100_9999,1530,300,consumer_credit,good
Male,47,5000,UAH,360,24,12_24,MARRIED,c0,AS,120_9999,120_9999,OT,31_50,1203,382,consumer_credit,good
Male,29,10000,UAH,360,24,120_9999,MARRIED,c0,AS,120_9999,120_9999,OT,100_9999,2394,382,consumer_credit,good
Male,49,10000,UAH,360,24,120_9999,MARRIED,c0,AS,120_9999,120_9999,OT,100_9999,2389,382,consumer_credit,good
Female,46,3000,UAH,360,24,60_120,DIVORCED,c0,SP,60_120,120_9999,OT,100_9999,2600,782,consumer_credit,good
Female,49,4000,UAH,360,24,60_120,MARRIED,c0,AS,12_18,120_9999,OT,51_100,1094,382,consumer_credit,good
Female,37,4000,UAH,360,24,12_24,DIVORCED,c0,AS,60_120,120_9999,OT,51_100,1349,562,consumer_credit,good
Male,31,20000,UAH,1800,17,120_9999,MARRIED,c1,TM,12_18,12_24,WB,6_15,2247,423,overhaul,good
Female,35,13000,USD,3600,12,120_9999,MARRIED,c2,AS,12_18,12_24,WB,31_50,5698,846,flat,good
Male,39,80000,UAH,7200,15,60_120,MARRIED,c0,AS,12_18,12_24,FMG,100_9999,4993,1337,flat,good
Male,27,43000,UAH,1800,15,60_120,SINGLE,c1,MM,120_9999,120_9999,LI,6_15,3947,1166,house,good
Female,39,19000,USD,1800,13,120_9999,MARRIED,c1,TM,60_120,60_120,WB,0_5,4000,423,overhaul,good
Male,37,100000,UAH,1800,15,120_9999,MARRIED,c2,TM,60_120,60_120,HRC,6_15,5169,423,overhaul,good
Male,46,116150,UAH,7200,15,120_9999,MARRIED,c0,PE,12_18,12_24,OT,100_9999,4356,1269,flat,good
Male,29,15000,USD,1800,13,120_9999,SINGLE,c0,TM,24_60,24_60,WB,0_5,16630,5468,overhaul,good
Male,29,35000,USD,1800,13,120_9999,SINGLE,c0,TM,24_60,24_60,WB,0_5,17133,5468,overhaul,good
Male,27,103000,UAH,7200,15,120_9999,SINGLE,c0,AS,3_6,0_12,EC,100_9999,4184,1269,flat,good
Male,27,25000,UAH,1080,19,120_9999,MARRIED,c2,TM,120_9999,120_9999,WB,0_5,4510,780,consumer_credit,good
